SYMBOL	lengths
IFIT1	8915
OR10R2	975
FCRL6	5273
KCNT2	14712
BARHL2	2044
NBPF7P	1332
DYNLT4	1437
OR2T29	2637
ARHGAP40	4333
RSPO4	3149
TGM6	2367
IFIT3	10462
XKR7	7695
IFNA1	878
MSGN1	1339
CRACDL	6347
APOC2	2028
IFNA2	1144
FIGLA	722
NOTO	2433
IFNA4	978
NCKAP5	14890
FOXI3	2841
EVX2	4203
IFNA5	988
IFNA6	2248
CDKL4	2671
IFNA7	737
PRORSD1P	2154
IFNA8	1069
SH3RF3	5948
GPR148	1267
DUBR	35121
IFNA10	963
LRRIQ4	1827
SAMD7	2888
IFNA13	2173
AADACL2	9570
GPR149	5527
ZNF860	3777
IFNA14	1004
TMPRSS7	3537
CD200R1L	2402
PAQR9	11202
COL6A4P1	6106
NMRAL2P	4577
RTP2	1346
IFNA16	939
OSTN	3231
ATP13A5	7657
LOC344967	1613
APOC3	1491
REELD1	3642
PRSS48	989
SOWAHB	3993
IFNA17	980
LRIT3	4465
IFNA21	1024
MSANTD1	6940
SLC10A6	2139
HSD17B13	4384
IFNA22P	570
IFNAR1	8228
PFN3	553
ZNF879	4482
IFNAR2	14335
PLCXD3	14535
IFNB1	839
IRGM	2162
FBLL1	1330
MCIDAS	3484
ACTBL2	2794
FAM174A	2662
MTX3	21983
IFNG	1211
RSPH4A	3761
IFNGR1	5953
ECT2L	4885
APOC4	964
IFNGR2	7877
EYS	21151
ZNF391	5637
ZFP57	32707
SEPTIN14	4122
MACC1	11037
OR6V1	1970
OR2A12	4163
OR2A1	4746
GNAT3	1239
MOGAT3	3746
FAM71F2	18704
STRA8	1299
KLRG2	3306
IFNW1	1201
APOD	2976
SLC10A5	1428
ADGRD2	4736
SPATA31D5P	9540
QRFP	1653
OR1J1	969
KIF24	9001
IGFBPL1	3566
CAVIN4	3098
ZNF81	12150
ITIH6	5622
LANCL3	11145
MPC1L	709
DCAF8L2	4910
SOWAHD	1615
OR13H1	927
CCDC160	2792
CXorf66	1279
IFRD1	20191
DGAT2L6	1712
RAB41	1649
ARSH	2482
MAGEB5	1216
CENPVL3	1893
IGBP1	2369
SNORD64	67
TUBB8	8820
SOX2-OT	75968
ECEL1P2	2052
USP32P3	9791
LRRTM1	12060
LRRTM3	6719
CATSPER3	2136
TUBB2B	8895
SLC35B2	5734
SERINC2	5286
NME9	5427
OTOP3	2337
C6orf52	2941
TBX10	1751
GATD1	12714
IGF1	9232
AMIGO2	10045
EP400P1	21692
APOE	3770
IGF1R	16947
TMEM255B	7815
LINC00442	5937
RBPMS2	3213
ANKDD1A	8595
IGF2	14707
ARPIN	9152
LINC01193	22800
ACSM2B	14835
CLEC18A	8699
CTU2	5656
IGF2R	34653
SKA2	7163
CCL15-CCL14	3272
CCDC144CP	8875
MCRIP1	21680
IGFALS	4924
SELENOV	2723
ZNF530	7439
SHISAL2A	4116
IGFBP1	4015
FAM131C	2371
IGFBP2	7301
IGFBP3	6670
MIR3667HG	8967
GEN1	19876
IGFBP4	2205
FTCDNL1	4324
SPATA3-AS1	7519
WDR53	4264
IGFBP5	7508
LNP1	5022
CFAP100	4374
NPHP3-AS1	5253
TPRXL	8679
ANKRD18DP	12808
IGFBP6	2615
FAM86EP	8237
SLC6A18	2413
NIPAL4	5217
HCN1	18379
NUP43	5925
IGFBP7	2057
ZNF713	12505
CCN1	9434
LINC00265	13975
WDR86	6939
GJC3	1119
DPY19L2P2	10624
LOC349160	6456
FOXD4L4	2230
TLR8-AS1	1349
NMNAT3	25655
PLET1	1541
RTN4RL2	2479
ACADS	3347
APOH	1965
GPR142	2998
IGHMBP2	20867
APP	10844
JCHAIN	2327
RBPJ	29891
GYG2P1	5462
DNAAF3	9124
CASTOR3	8867
HLA-V	77400
HCP5B	1889
C6orf58	1555
APRT	4700
ZNF429	9738
RAET1G	2126
RILPL1	7891
LCE1A	625
LCE1B	1138
LCE1C	929
LCE1D	460
LCE1E	1775
LCE1F	726
LCE2A	611
LCE2C	614
LCE2D	625
LCE3A	270
LCE3B	288
LCE3C	431
LCE3E	619
TBC1D26	7147
TAS2R42	1890
ZACN	3713
SLCO4C1	5069
KAAG1	1383
PADI6	4792
ZNF445	30409
KRT26	1733
RGSL1	13913
ANKRD37	3806
KRTAP12-2	739
SPATA12	2190
KRTAP12-1	588
KRTAP10-10	1100
GPR141	6409
ZNF233	7120
TICAM2	3491
POLN	15094
BMP8A	5636
VCY1B	540
LILRA5	16484
XKRY2	1581
KLK3	10896
IGLL1	1792
IGSF1	11599
IHH	2473
FAS	16489
IK	5706
IKBKB	29894
IL1A	2017
IL1B	5019
IL1R1	13395
IL1RAP	25624
IL1RN	6687
IL2	1471
IL2RA	7625
FASLG	2665
IL2RB	5684
IL2RG	10086
IL3	924
IL3RA	4188
IL4	1649
IL4R	12397
IL5	1885
IL5RA	13863
IL6	4983
SHROOM2	11411
IL6R	10189
IL6ST	33076
IL7	8011
IL7R	9355
CXCL8	2651
CXCR1	2459
IL9	605
CXCR2	5487
AQP1	9032
CXCR2P1	1074
IL9R	9530
IL10	6010
IL10RA	18398
IL10RB	10074
IL11	3560
AQP2	6424
IL11RA	7882
IL12A	4049
IL12B	2364
IL12RB1	5433
IL12RB2	11663
IL13	5056
IL13RA1	7825
BPIFB3	1454
DPPA3	1100
IL13RA2	1864
PCNAP1	1461
PEG13	5650
KCNIP4-IT1	9848
RFLNB	7242
IRF2BP2	7030
ACADSB	7197
AQP3	7704
IL15	11892
ZBTB41	11420
NANOGNB	996
IL15RA	9804
FKBP9P1	3632
CYCSP52	310
TMPRSS9	5382
GLT6D1	2546
PRAC2	1064
PRSS41	1672
IL16	19011
TNFRSF9	11775
IL17A	1871
IL18	5121
FOXK2	12005
ILF2	3339
ILF3	22499
AQP4	13251
ILK	8121
IMPA1	6696
IMPA2	7419
IMPDH1	9068
IMPDH2	39463
IMPG1	5531
INCENP	5999
AQP5	2274
IDO1	6653
ING1	9223
ING2	3057
INHA	1996
INHBA	11938
INHBB	3206
INHBC	3202
CXCL10	1175
INPP1	6177
AQP6	10853
INS	1726
INPP4A	25523
INPP5A	4861
INPP5B	10870
INPP5D	21286
INPPL1	12833
INSIG1	8157
AQP7	14585
INSL3	2408
INSL4	1952
INSM1	2846
INSR	17145
INSRR	5200
EIF3E	44471
PDX1	2603
IPP	4211
IPW	48430
IRAK1	9444
ITGA6	11380
IRAK2	3431
IREB2	12642
IRF1	16394
AQP9	6074
IRF2	3992
IRF3	13984
IRF4	6480
IRF5	12912
IRF6	9197
IRF7	18316
IRS1	10277
ISG20	13868
AR	21304
ISL1	3135
ISLR	11322
ITGA1	26957
ITGA2	9025
ITGA2B	7503
ITGA3	14230
ITGA4	14386
ITGA5	12551
ITGA7	12953
ABCC6	18449
ITGA9	9573
ITGAD	4997
ITGAE	8793
ITGAL	22075
ITGAM	8275
ITGAV	13572
ITGAX	10673
ITGB1	28884
ITGB2	12145
ARAF	4467
ITGB3	7534
ITGB4	10050
EIF6	3741
ITGB5	9271
ITGB6	10771
ITGB7	9100
ITGB8	17985
ITIH1	7572
ITIH2	4584
ITIH3	7972
ACADVL	15757
ITIH4	11372
ITK	13092
STT3A	12193
ITPA	3752
ITPK1	28296
ITPKA	2718
ITPKB	9210
ITPR1	72562
ITPR2	15498
ITPR3	11091
IVD	16188
IVL	2152
JAG2	11062
JAK1	28614
JAK2	8416
JAK3	9790
ARCN1	10455
JARID2	8322
JUN	3257
JUNB	1830
JUND	1929
JUP	7672
TRIM23	6219
ANOS1	7621
GSTK1	8019
CD82	7037
KARS1	6363
USP50	3614
KCNA1	11035
KCNA2	68381
KCNA3	2476
USP41	1485
H1-9P	423
DND1	1595
KCNA4	4735
AREG	1949
KCNA5	2910
KCNA6	2192
CDRT1	15951
NDUFS7	14636
KCNA7	4151
PTCHD3	6369
NHLRC2	11603
CCDC172	2400
GALNT18	2503
NCR3LG1	8005
LINC02716	649
FAM111B	10307
TMEM179B	3218
KCNA10	1959
TBC1D10C	9076
DNAJB13	4434
LOC374443	8267
KRT77	5439
PTPRQ	13652
C12orf42	14568
TPTE2P6	3111
KCNB1	16935
ASPG	7573
KCNC1	24158
TEX9	11589
GOLGA6L5P	4522
KIF7	6324
ZNF710	6520
HDDC3	11037
WASH3P	8114
KCNC2	15201
TEPP	4534
SPEM1	2036
EFCAB5	9812
KCNC3	16378
LRRC37A3	32668
ANKRD30B	7569
CCDC178	8756
ATP9B	23007
PEAK3	2564
HSD11B1L	12941
TEX45	4590
ZNF699	8472
TMEM205	5805
YJEFN3	5399
LINC01785	4015
SBSN	2940
ZNF829	7849
KCNC4	33361
ZNF568	28887
B3GNT8	2337
IGFL1	779
ZSWIM9	5599
ZNF773	13213
DRAXIN	7365
SPATA21	5676
SVBP	1416
TEX38	3046
MROH7	13532
MIGA1	24696
NEXN-AS1	2292
ARF1	8073
KCND1	7987
PEAR1	9083
SFT2D2	12324
MIA3	13985
STUM	11945
FAM89A	4062
KCND2	6247
PI4KAP2	17479
PFN4	2280
FAM228B	10538
LOC375196	1056
KCND3	9673
ANKRD36	14416
WASH2P	4025
RBM43	4755
LINC01116	5010
CERKL	10835
KCNE1	12852
CATIP	5631
RBM44	8184
AQP12A	3423
LHFPL4	5685
TOPAZ1	5334
C3orf62	8077
STIMATE	5624
NRROS	3142
KCNF1	2292
C5orf34	4659
MAST4	30365
SIMC1	10263
KCNG1	4450
GUSBP4	672
GJB7	3346
VWC2	11322
TRIM73	7894
KCNH1	37782
NAT16	5309
SLC26A5	5968
LHFPL3	6627
KCP	18440
SPATC1	2870
WASH5P	3670
KCNH2	12156
ENHO	1028
AQP7P1	1045
PTAR1	22807
ERCC6L2	48401
SWI5	3768
C9orf50	4788
PNPLA7	14851
AGRN	15305
CYSRT1	2058
KCNJ1	13414
KCNJ2	7076
DMBT1L1	8256
KCNJ3	12972
KCNJ4	2065
LRRC10	2344
KCNJ5	8205
RAB15	19406
KCNJ6	21905
KCNJ8	8510
RNF126P1	2245
SLC27A1	11858
KCNJ9	4202
KCNJ10	16855
RPS10P7	494
KCNJ11	11003
KCNJ12	7339
SDC4P	601
KCNJ13	6946
ZC3H6	22235
ARF3	8640
KCNJ14	5044
KLHL30	3780
PRSS45P	1968
KCNJ15	20901
KCNJ16	12722
KCNK1	5545
KCNK2	7329
USP17L2	2415
CA13	5401
KCNK3	8147
KCNMA1	99113
ENTPD8	4013
KCNMB1	6317
ARF4	6704
KCNN1	7203
KCNN2	13198
TRIM74	6361
KCNN3	26813
KCNN4	8640
KCNQ1	9705
KCNQ2	35175
KCNQ3	30032
KCNS1	8872
RN7SL2	300
RN7SL3	299
CENPS	3107
KCNS2	9628
LINC-PINT	41625
CATSPER4	3422
PICSAR	733
LINC00317	612
COL18A1-AS1	3612
MIR381HG	425
NHLRC1	2238
RNF148	1255
MALAT1	16234
RBMY1B	2450
RBMY1D	2450
RBMY1E	2732
RBMY1J	2008
ARL4D	1578
KCNS3	5528
RNF138P1	546
PSMA3-AS1	16356
LINC01181	556
KDR	8603
KEL	10756
KHK	6563
KIF2A	18654
KIF3C	11921
KIF5A	35183
KIF5B	6092
ACAT1	9993
KIF5C	57548
KIFC3	16476
KIR2DL1	68032
KIR2DL2	22274
KIR2DL3	48882
KIR2DL4	109831
KIR2DS1	15924
KIR2DS3	7613
KIR2DS4	49460
ARF5	3872
KIR2DS5	11738
KIR3DL1	78200
KIR3DL2	86077
KIR3DS1	18024
KISS1	1149
KIT	7140
KLK1	3538
KLK2	15738
KLKB1	4857
ARF6	3875
KLRB1	1478
KLRC1	5109
KLRC2	3184
KLRC3	2074
KLRD1	37907
KNG1	6316
ARG1	5997
KLC1	28761
KIF11	7206
KIFC1	12321
KIF25	7471
KIF22	7833
KPNA1	12694
KPNB1	16046
KPNA2	18700
KPNA3	4715
ARG2	2927
KPNA4	21599
KPNA5	12140
TNPO1	26986
IPO5	18956
KRAS	7934
KRTAP5-9	1189
KRT1	2675
KRT2	2914
KRT3	2319
KRT4	4321
KRT5	6088
KRT6A	3965
KRT6B	2302
KRT7	6138
KRT8	14233
KRT9	2519
KRT10	2538
KRT12	5602
KRT13	6552
KRT14	2890
CHKB-CPT1B	6563
GRASLND	35440
KRT15	10276
ZFP91-CNTF	3112
KCTD8	3059
KCTD4	2124
SAP30L-AS1	13536
IL31	927
KRTAP10-4	1643
KRTAP10-6	1238
KRTAP10-7	1578
KRTAP10-9	1286
KRTAP10-1	1215
KRTAP10-11	1237
KRTAP10-2	1515
KRTAP10-5	1150
KRTAP10-8	876
KRTAP10-3	1006
KRTAP12-3	410
KRTAP12-4	447
KRTAP10-12	873
AMIGO3	2856
MRGPRG	870
SLC6A10P	5851
ZNF582-DT	5633
KRT16	2040
RHOA	10013
ZKSCAN4	5346
GUSBP2	2753
LINC00533	1416
SNHG5	61035
SUMO4	1017
CENPW	1523
SOGA3	17907
LINC00222	5430
CEP85L	17438
NPSR1	3617
KRT17	6030
SLC7A5P2	536
C6orf120	2667
KRTAP5-1	2826
KRTAP5-3	2697
KRTAP5-4	3721
KRTAP5-10	1173
VN1R10P	875
TBPL2	2596
NSUN4	15575
THEMIS	16731
LINC00320	51370
RASL11A	3327
KRT18	6444
GPR153	4198
PEDS1	12545
PEDS1-UBE2V1	2757
TPTEP1	13306
ILDR2	14145
SLC22A25	5407
FGF7P6	3886
SKIDA1	8136
FAM238C	6502
LRRC37A6P	8706
WASHC2A	7785
SH2D4B	9245
C10orf99	1311
SLC16A12	4995
CC2D2B	12332
ENO4	4515
ARMS2	818
TEX36	1687
C10orf143	7508
IFITM5	736
FAM99A	4774
OR56B1	2076
GVINP1	7271
INSC	6156
FIBIN	2976
C11orf96	1242
SLC22A10	9201
SPDYC	991
LIPT2	3320
VSTM5	4842
LINC02764	2067
CLEC2A	1282
CLEC12B	7414
RPL13AP20	609
REP15	1150
CCDC184	2283
C12orf75	6011
CFAP73	2678
TMEM233	3076
KMT5A	8067
LINC00944	14367
C1QTNF9B	2481
SHISA2	3845
NHLRC3	7759
SERP2	3143
LINC01551	13877
TOMM20L	858
RHOB	2367
KRT19	4282
SERPINA13P	2511
LINC01550	14846
RTL1	5398
TMEM179	11106
IGHV1OR15-1	704
KRT31	3211
NANOGP8	1886
CCDC9B	10827
TNFAIP8L3	6326
C2CD4B	1581
INSYN1	8527
GOLGA2P7	11285
UBE2Q2P1	5147
SPATA41	11768
KRT32	2005
SBK1	8770
LOC388242	2469
C16orf87	14180
LINC02911	1551
LOC388282	1914
C16orf86	5081
KRT33A	2590
GLTPD2	1217
INCA1	2399
SCIMP	5428
C17orf100	1715
SPDYE4	1561
TMEM220	4994
SHISA6	10229
LRRC75A	6378
TMIGD1	1286
CCL4L1	3837
C17orf98	1249
LINC00671	2795
CCDC103	6901
RPRML	1098
KRT33B	3223
YPEL2	10184
LINC01999	646
LINC02875	1530
BTBD17	1727
PVALEF	3116
LOC388436	1709
LINC01904	861
POTEC	9938
LYPLA2P2	676
KRT34	3367
C3P1	5100
ZNF788P	12259
CLEC17A	4744
CYP4F24P	1580
ZNF728	3314
RPSAP58	4061
RGS9BP	2453
KRTDAP	770
ZNF790	6606
CEACAM22P	4048
CEACAM16	2049
BLOC1S3	4593
MEIOSIN	2568
IGFL3	680
ZNF808	9687
ZNF888	4630
ZNF761	9962
TMEM238	695
ZNF470	15868
ZNF749	5452
ZNF324B	6910
LOC388572	637
RPL23AP87	2256
C1QTNF12	3447
HES5	2630
SMIM1	1586
RNF207	10564
TMEM82	1544
KRT35	2185
TRNP1	2536
CD164L2	2897
TRABD2B	8312
LDLRAD1	4681
GBP7	2658
C1orf146	1279
DIPK1A	5207
SLC6A17	6960
LINC02868	386
NOTCH2NLA	2832
LINC01138	7662
LYSMD1	3100
HRNR	9629
FLG2	9124
KRT81	2524
CFAP141	674
FMO6P	3921
LINC00272	1092
C1orf53	1131
TMEM81	1332
CAPN8	6585
COA6	3772
LINC02897	2258
OR2M1P	951
LOC388780	708
SMIM26	1735
EFCAB8	5156
SNHG17	43973
FAM209B	2943
KRT82	2644
NA	2134
MIR99AHG	121502
KRTAP26-1	1192
SMIM34	1035
LINC00316	455
CCDC188	1871
FAM230I	3156
LRRC75B	8841
KRT83	1875
OGFRP1	13558
LINC00207	2277
MFSD2B	4696
PCARE	7303
LINC01913	11574
TMEM247	680
LINC01118	5697
TSPYL6	3052
C2orf78	3045
BOLA3	5171
C2orf81	14412
FUNDC2P2	493
C2orf68	8277
RHOC	10536
KRT84	2092
SLC9A4	5033
DPP10-AS1	3458
PLAC9P1	751
LINC01120	12216
SP5	2304
PLEKHM3	13017
C2orf80	3594
RESP18	1508
SNORC	4762
OR6B2	939
KRT85	3647
ZNF662	11096
CDHR4	4416
INKA1	1033
IQCF2	1135
IQCF5	529
MUSTN1	6853
VGLL3	12726
PRR23B	1896
PRR23C	2791
PLSCR5	1618
ANKUB1	8817
LEKR1	7547
TMEM212	2856
C4orf50	29525
LOC389199	2591
KRT86	3054
SMIM20	3985
BEND4	16388
GRXCR1	1545
TMPRSS11F	2077
ING2-DT	1987
LRRC14B	2570
LINC02213	1185
ANXA2R	3183
TEX43	810
SMIM32	1695
PROB1	4513
C5orf46	1422
ARHGEF37	5550
PSMG4	10814
SFTA2	5845
CLPSL2	919
BNIP5	3735
GLYATL3	2388
GFRAL	1911
LIN28B	8198
SAMD5	7492
IYD	18921
RBAKDN	514
NUPR2	620
KTN1	25075
GTF2IRD2B	10539
CCZ1P-OR7E38P	2357
LAMTOR4	3712
FEZF1	4223
FAM180A	4815
LOC389602	7187
XKR5	7032
FAM90A25P	1395
LINC00937	6804
TNFRSF10A-DT	3841
NUGGC	4110
C8orf86	5262
ASNSP1	3456
ALKAL1	1541
XKR9	6313
LINC02906	1169
RBM12B	9005
MROH5	7595
MAFA	2669
L1CAM	13021
LOC389705	1188
FAM205BP	8060
SPATA31A6	4922
GLIDR	24389
SPATA31D4	4923
SPATA31D3	4926
SPATA31D1	5418
LOC389765	2067
C9orf153	3839
PTGES2-AS1	2100
IER5L	2710
CFAP77	3578
LAD1	5532
LCN15	3590
LRRC26	1669
MYMK	1098
LOC389831	2555
LOC389834	3027
MAP3K15	8463
SPACA5	981
USP27X	3075
CENPVL1	1620
PAGE2B	650
ZCCHC13	855
LOC389895	1497
UBE2NL	1185
AFF3	31114
CSAG3	2049
LOC389906	12081
AKR1C6P	983
C1QL3	3159
ACAT2	3316
RND3	7001
GUCY2GP	4066
NKX1-2	3211
OR52K1	10001
OR52I1	975
OR51D1	3561
OR52A5	4039
OR51B6	939
OR51M1	5759
OR51Q1	1096
OR51I1	945
OR51I2	3302
OR52D1	1065
OR52H1	1064
OR52N4	1329
OR52N5	3812
OR52N2	1333
OR52E6	970
OR52E8	1061
OR52E4	2947
OR52E5	2244
OR56A3	7672
OR56A5	942
OR10A6	12266
ACCSL	2566
OR4X1	918
OR5D13	945
OR5D16	987
OR5W2	933
OR8H2	5879
OR8H3	939
OR5T3	1992
OR5T1	1471
OR8K1	1920
OR5M9	933
OR5M10	948
OR5M1	4302
OR9G1	3611
OR5AK2	930
OR5B2	2210
OR5B12	1807
OR5AN1	8846
OR4D10	2482
OR4D9	6365
LAG3	4794
OR10V1	930
LRRC10B	2270
GPR152	1429
DOC2GP	2069
GUCY2EP	2491
TRIM77	1841
IZUMO1R	1467
KDM4E	2339
BSX	944
OR6X1	939
OR6M1	942
OR10G4	3623
OR10G7	3449
OR8B3	2170
OR8A1	2523
LAIR1	85657
OR6C1	2055
OR6C75	8153
OR6C76	939
OR6C70	939
LAIR2	7028
OR4N2	3971
OR4K2	18565
OR4K13	6081
OR4K17	5068
OR4N5	2187
OR11G2	4557
OR11H7	945
OR11H4	1585
RNASE9	4949
OR5AU1	2396
SERPINA2	3321
GOLGA8EP	8006
OR4M2	1881
OR4N3P	924
HERC2P10	2393
KBTBD13	3203
UBAP1L	10214
SKOR1	8084
LALBA	1812
ANKRD34C	5506
GDPGP1	9893
OR4F6	1238
OR4F15	2119
OR4F13P	2054
ADAMTS7P1	10548
C1QTNF8	4303
PTX4	2715
LOC390705	148
CES1P2	1242
PABPN1L	1691
OR3A4P	3084
ARL5C	2143
KRT39	6882
LAMA2	11579
OACYLP	4595
ONECUT3	7185
LOC390877	1066
OR7G2	3015
OR7G3	939
OR7A10	1847
LAMA3	17990
NUDT19	3103
ZNF793	28754
ACP7	3703
ERFL	2012
PINLYP	5804
ZNF805	12469
HES3	710
PRAMEF12	2889
RHOG	4536
LAMA4	20422
PRAMEF8	13883
PRAMEF18	5574
PRAMEF17	1578
PLA2G2C	5958
SKINT1L	2403
UOX	3382
FRRS1	9700
LAMA5	16967
VHLL	684
OR10K2	3023
OR10K1	7949
OR6Y1	8690
OR6K3	1844
OR10J4	935
VSIG8	2407
OR11L1	969
OR2L8	939
OR2AK2	1154
OR2L3	2929
OR2M2	1229
OR2T33	4118
OR2M7	939
LAMB1	28473
OR2G6	6197
SPINT4	516
SUMO1P1	306
ANKRD20A11P	2373
LAMB2	13496
LOC391322	311
PTRHD1	2168
SULT6B1	1754
LAMB3	6175
DYTN	3290
LAMC1	9657
VENTXP7	772
LAMP1	7800
USP17L6P	1197
USP17L9P	1593
TRIM61	3808
HELT	2733
H3Y1	982
LAMC2	7338
ARHGAP1	8172
LAMP2	11128
RPSA	6629
OR2A25	1819
USP17L8	3186
LOC392196	1192
USP17L7	3705
LOC392232	3048
GDF6	5864
SMPD5	2445
FAM221B	5914
OR13J1	939
CTSL3P	1298
LOC392364	1497
OR13C2	957
OR1L6	1020
OR5C1	963
OR1K1	951
LCN9	1464
MFFP3	937
CXXC1P1	3758
GLOD5	1899
NA	2269
STMN1	9695
ARL13A	2351
NCBP2L	2079
ELFN1	3936
AGMO	3636
LASP1	15657
IQCA1L	3198
GRID2IP	4454
LBP	1825
ARHGAP4	13534
LBR	9979
OR2A5	18118
LCAT	5308
LCK	8770
LCN1	1121
LCN2	2972
LCP1	9493
LCP2	10486
LCT	7361
LDHA	31250
ARHGAP5	20040
MUC21	39793
LDHB	4112
LDHC	3006
LDLR	13285
ARHGAP6	16665
LECT2	3338
LEP	3427
LEPR	13916
LETM1	10594
LFNG	5584
LGALS1	1690
LGALS2	919
LGALS3	3943
LGALS3BP	14473
ARHGDIA	9276
LGALS4	7942
LGALS7	2090
LGALS8	23077
LGALS9	13534
ARHGDIB	4356
LHB	1034
LHCGR	9525
LHX1	14241
LIF	4463
LIFR	20717
LIG1	10801
ARHGDIG	3146
LIG3	17534
LIG4	12179
LIM2	1220
ABLIM1	15272
LIMK1	8287
LIMK2	9719
LIMS1	14195
LIPA	6620
RHOH	14729
LIPC	6530
LIPE	7248
FADS1	15637
LLGL2	13456
SPRED3	7914
TMEM200B	5021
FADS3	12007
SLC25A35	8847
LLGL1	8492
MEX3D	5246
FAM102A	14532
SMIM10L2A	5230
ZNF321P	2341
RPL13AP17	2932
HEATR4	6257
MYO18A	23076
CCDC187	13186
SHC4	9065
CTXN2	11381
LINC00200	8781
LINC00701	742
LINC02649	8741
LINC02656	2447
GATA3-AS1	4579
MIR1915HG	3799
LINC00999	14426
ACTR3BP5	2958
BMS1P1	4701
LMAN1	6958
LBX1-AS1	7185
C10orf120	1640
C10orf88B	2453
EEF1AKMT2	11885
EDRF1-DT	5451
FOXI2	3264
LINC01164	6999
LINC01168	7251
SPRNP1	1254
LINC01002	7423
NAV2-AS4	1181
HNRNPKP3	2471
LINC02687	3486
FAM180B	2791
LOC399900	1697
PCNX3	9470
ACTE1P	2518
TRIM49D1	4257
TRIM51EP	1516
C11orf87	5867
COLCA1	25444
HOATZ	4170
MIR100HG	123349
PATE2	2380
PATE4	3680
GSEC	3861
SNX19	24453
ASIC2	5889
ARL1	8401
LMNA	23405
CLEC12A-AS1	3956
LINC00938	9730
LINC02381	4109
LINC02389	8773
MKRN9P	2745
C12orf76	10539
LINC00939	11204
LINC02393	4311
LMNB1	7866
ANKRD20A19P	3142
SERTM1	3099
LINC00547	3314
LINC00548	3853
TUSC8	3735
ATP11AUN	2241
LINC00517	4234
LOC400212	4714
FLJ22447	3696
PLEKHD1	8890
FOXN3-AS1	1077
LINC00642	16430
DICER1-AS1	8134
C14orf180	10538
HERC2P2	15093
LINC02694	2129
LINC02915	4031
LMO1	2993
ST20	2171
FAM174B	9458
LETR1	21105
LOC400464	11455
LOC400499	13443
LMO2	4880
BCAR4	4280
KNOP1	9528
CRYM-AS1	4630
LINC01567	2907
NSMCE1-DT	1402
LINC02167	2655
LOC400541	4040
LINC02139	2005
FENDRR	30229
LOC400553	3882
LINC02138	1326
C17orf97	6910
LINC01996	1273
MED11	2571
KRT16P2	1903
LINC02076	3742
GRAPL	3407
TMEM132E-DT	6976
TOB1-AS1	4991
PRR29-AS1	6136
KCNJ2-AS1	2442
SOX9-AS1	21975
LINC00511	8923
LINC02092	8591
LOC400622	14771
LINC01973	5470
LOC400627	5224
TEX19	1935
LINC00668	7004
LINC01443	1854
LINC01538	3233
LINC02864	13702
ZNF407-AS1	18798
ZNF516-DT	2076
LINC00683	18379
LINC01879	3098
PRSS57	1345
VMAC	2240
LINC00664	7539
LOC400682	1367
DPY19L3-DT	972
LINC01801	3931
LGALS17A	5557
PRICKLE3	7083
SIGLEC16	3876
LOC400710	2100
ZNF880	4541
ZNF772	11920
FAM87B	1947
PRAMEF4	3680
PRAMEF13	8413
LINC02783	10130
SH2D5	7849
NCMAP	4235
LOC400748	1747
LINC01144	1710
C1orf141	12712
GBP1P1	2846
LRRC8C-DT	14434
MIR137HG	12715
C1orf226	6047
LRRC52-AS1	7369
CLEC20A	3508
C1orf220	3153
LINC01344	5701
LMO7	27491
LINC02789	2296
LINC02817	11272
FLJ39095	864
NBPF9	14219
FAM177B	4247
DEFB132	2133
C20orf202	1609
LINC01721	9380
LINC01597	4613
LINC00114	3292
LOC400867	27788
LRRC74B	7261
BCRP2	4010
LMX1A	7251
CHCHD10	4185
TPTEP2	4102
MIRLET7BHG	7598
LINC00898	9677
IL17REL	3724
LOC400940	18161
LINC00487	2967
LINC01376	4100
LINC00954	7400
LINC02898	5587
LINC01121	6442
EML6	21408
LINC01122	24498
REL-DT	4178
LINC02245	4954
PCBP1-AS1	29404
PAIP2B	6300
RGPD1	8083
ANKRD36C	9623
ACOXL-AS1	6339
SLC20A1-DT	7778
PHOX2A	2116
LMX1B	6556
NOC2LP2	1944
TEX41	53149
LOC401021	1055
HAGLR	29363
FSIP2	30158
C2orf66	1333
ASB18	6219
LINC01940	3489
LOC401040	3700
IQCF3	9070
LINC00960	8956
C3orf85	6141
LINC01205	9200
FOXL2NB	6781
MBNL1-AS1	10826
C3orf80	2792
LINC01994	1808
FLJ42393	2270
ATP13A3-DT	7040
LINC00885	6960
C4orf48	551
DTHD1	12877
LOC401127	2391
LINC02232	11595
TMPRSS11BNL	5975
PRR27	23700
AMTN	1220
CCSER1	12447
LINC01061	13200
C4orf3	3270
LINC01060	13266
LINC02145	2419
MARCHF11-DT	2066
LINC02111	2312
RGS7BP	5324
LNPEP	16168
C5orf63	8286
LINC01011	5982
HTATSF1P2	631
STMND1	4089
CASC15	73679
LINC01623	20919
LINC00243	12093
MCCD1	7395
SAPCD1	10672
LINC00336	2107
RAB44	4259
LINC00951	554
CRIP3	5023
TRAM2-AS1	30068
KLHL31	7681
DKFZp451B082	22685
TCP10L2	4352
LINC02538	4569
LINC00242	7003
LINC01624	7047
LNCRI	2802
VWA5A	8138
ZNF815P	4416
LOC401312	3407
GARS1-DT	47955
LINC00997	3118
LOC401324	719
RASA4CP	7269
LINC02902	2911
LINC01446	32032
LOC401357	648
LRRD1	4958
SMIM30	3376
POT1-AS1	14966
PRRT4	10042
LORICRIN	1245
RAB19	3299
OR2A7	2062
OR2A20P	4140
